"date","adjusted","symbol"
2025-04-04,279.72,"GLD"
2025-04-07,273.71,"GLD"
2025-04-08,275.2,"GLD"
2025-04-09,285.38,"GLD"
2025-04-10,292.35,"GLD"
2025-04-11,297.93,"GLD"
2025-04-14,296.23,"GLD"
2025-04-15,297.78,"GLD"
2025-04-16,307.47,"GLD"
2025-04-17,306.12,"GLD"
2025-04-21,315.59,"GLD"
2025-04-22,311.11,"GLD"
2025-04-23,303.65,"GLD"
2025-04-24,308.07,"GLD"
2025-04-25,304.73,"GLD"
2025-04-28,309.07,"GLD"
2025-04-29,306.06,"GLD"
2025-04-30,303.77,"GLD"
2025-05-01,297.46,"GLD"
2025-05-02,297.98,"GLD"
2025-05-05,306.88,"GLD"
2025-05-06,315.48,"GLD"
2025-05-07,310.75,"GLD"
2025-05-08,304.63,"GLD"
2025-05-09,306.84,"GLD"
2025-05-12,298.19,"GLD"
2025-05-13,299.46,"GLD"
2025-05-14,293.16,"GLD"
2025-05-15,297.84,"GLD"
2025-05-16,294.24,"GLD"
2025-05-19,298.03,"GLD"
2020-01-02,60.58,"XLE"
2020-01-03,60.4,"XLE"
2020-01-06,60.87,"XLE"
2020-01-07,60.71,"XLE"
2020-01-08,59.71,"XLE"
2020-01-09,60.15,"XLE"
2020-01-10,59.81,"XLE"
2020-01-13,59.83,"XLE"
2020-01-14,59.84,"XLE"
2020-01-15,59.4,"XLE"
2020-01-16,59.5,"XLE"
2020-01-17,59.12,"XLE"
2020-01-21,58.06,"XLE"
2020-01-22,57.5,"XLE"
2020-01-23,57.28,"XLE"
2020-01-24,56.62,"XLE"
2020-01-27,55.05,"XLE"
2020-01-28,55.3,"XLE"
2020-01-29,54.72,"XLE"
2020-01-30,55.16,"XLE"
2020-01-31,53.44,"XLE"
2020-02-03,52.74,"XLE"
2020-02-04,52.93,"XLE"
2020-02-05,54.92,"XLE"
2020-02-06,54.36,"XLE"
2020-02-07,53.98,"XLE"
2020-02-10,53.71,"XLE"
2020-02-11,54.31,"XLE"
2020-02-12,55.04,"XLE"
2020-02-13,54.87,"XLE"
2020-02-14,54.58,"XLE"
2020-02-18,54.13,"XLE"
2020-02-19,54.85,"XLE"
2020-02-20,54.79,"XLE"
2020-02-21,54.14,"XLE"
2020-02-24,51.64,"XLE"
2020-02-25,49.36,"XLE"
2020-02-26,47.87,"XLE"
2020-02-27,45.31,"XLE"
2020-02-28,45.27,"XLE"
2020-03-02,47.1,"XLE"
2020-03-03,45.66,"XLE"
2020-03-04,46.74,"XLE"
2020-03-05,45.03,"XLE"
2020-03-06,42.5,"XLE"
2020-03-09,33.94,"XLE"
2020-03-10,35.55,"XLE"
2020-03-11,33.67,"XLE"
2020-03-12,29.47,"XLE"
2020-03-13,32.19,"XLE"
2020-03-16,27.81,"XLE"
2020-03-17,28,"XLE"
2020-03-18,23.98,"XLE"
2020-03-19,25.61,"XLE"
2020-03-20,25.86,"XLE"
2020-03-23,23.57,"XLE"
2020-03-24,27.35,"XLE"
2020-03-25,28.64,"XLE"
2020-03-26,30.39,"XLE"
2020-03-27,28.33,"XLE"
2020-03-30,28.62,"XLE"
2020-03-31,29.06,"XLE"
2020-04-01,27.62,"XLE"
2020-04-02,30.15,"XLE"
2020-04-03,29.83,"XLE"
2020-04-06,31.41,"XLE"
2020-04-07,32.08,"XLE"
2020-04-08,34.22,"XLE"
2020-04-09,33.91,"XLE"
2020-04-13,33.8,"XLE"
2020-04-14,33.64,"XLE"
2020-04-15,32.06,"XLE"
2020-04-16,30.69,"XLE"
2020-04-17,33.95,"XLE"
2020-04-20,32.89,"XLE"
2020-04-21,32.31,"XLE"
2020-04-22,33.46,"XLE"
2020-04-23,34.54,"XLE"
2020-04-24,34.62,"XLE"
2020-04-27,35.37,"XLE"
2020-04-28,36.18,"XLE"
2020-04-29,38.86,"XLE"
2020-04-30,38,"XLE"
2020-05-01,35.85,"XLE"
2020-05-04,37.09,"XLE"
2020-05-05,37.12,"XLE"
2020-05-06,36.15,"XLE"
2020-05-07,37.09,"XLE"
2020-05-08,38.78,"XLE"
2020-05-11,38.1,"XLE"
2020-05-12,37.43,"XLE"
2020-05-13,35.73,"XLE"
2020-05-14,36.13,"XLE"
2020-05-15,35.99,"XLE"
2020-05-18,38.93,"XLE"
2020-05-19,37.84,"XLE"
2020-05-20,39.35,"XLE"
2020-05-21,38.72,"XLE"
2020-05-22,38.48,"XLE"
2020-05-26,39.55,"XLE"
2020-05-27,40.06,"XLE"
2020-05-28,38.94,"XLE"
2020-05-29,38.76,"XLE"
2020-06-01,39.44,"XLE"
2020-06-02,40.54,"XLE"
2020-06-03,41.73,"XLE"
2020-06-04,41.74,"XLE"
2020-06-05,44.84,"XLE"
2020-06-08,46.86,"XLE"
2020-06-09,45.1,"XLE"
2020-06-10,42.88,"XLE"
2020-06-11,38.84,"XLE"
2020-06-12,39.82,"XLE"
2020-06-15,39.94,"XLE"
2020-06-16,41.09,"XLE"
2020-06-17,39.69,"XLE"
2020-06-18,40.18,"XLE"
2020-06-19,39.57,"XLE"
2020-06-22,39.25,"XLE"
2020-06-23,39.29,"XLE"
2020-06-24,37.11,"XLE"
2020-06-25,37.82,"XLE"
2020-06-26,36.51,"XLE"
2020-06-29,37,"XLE"
2020-06-30,37.85,"XLE"
2020-07-01,36.93,"XLE"
2020-07-02,37.34,"XLE"
2020-07-06,37.45,"XLE"
2020-07-07,36.26,"XLE"
2020-07-08,36.23,"XLE"
2020-07-09,34.44,"XLE"
2020-07-10,35.54,"XLE"
2020-07-13,35.35,"XLE"
2020-07-14,36.59,"XLE"
2020-07-15,37.38,"XLE"
2020-07-16,37.21,"XLE"
2020-07-17,36.69,"XLE"
2020-07-20,36.08,"XLE"
2020-07-21,38.26,"XLE"
2020-07-22,37.79,"XLE"
2020-07-23,37.72,"XLE"
2020-07-24,37.51,"XLE"
2020-07-27,37.55,"XLE"
2020-07-28,36.91,"XLE"
2020-07-29,37.68,"XLE"
2020-07-30,36.2,"XLE"
2020-07-31,36.03,"XLE"
2020-08-03,36.16,"XLE"
2020-08-04,37.04,"XLE"
2020-08-05,37.43,"XLE"
2020-08-06,37.13,"XLE"
2020-08-07,37.18,"XLE"
2020-08-10,38.33,"XLE"
2020-08-11,38.2,"XLE"
2020-08-12,38.58,"XLE"
2020-08-13,37.83,"XLE"
2020-08-14,38.19,"XLE"
2020-08-17,37.97,"XLE"
2020-08-18,37.49,"XLE"
2020-08-19,37.06,"XLE"
2020-08-20,36.26,"XLE"
2020-08-21,36.03,"XLE"
2020-08-24,37.02,"XLE"
2020-08-25,36.5,"XLE"
2020-08-26,35.73,"XLE"
2020-08-27,35.8,"XLE"
2020-08-28,36.44,"XLE"
2020-08-31,35.65,"XLE"
2020-09-01,35.41,"XLE"
2020-09-02,35.24,"XLE"
2020-09-03,34.98,"XLE"
2020-09-04,34.87,"XLE"
2020-09-08,33.6,"XLE"
2020-09-09,33.83,"XLE"
2020-09-10,32.59,"XLE"
2020-09-11,32.62,"XLE"
2020-09-14,32.87,"XLE"
2020-09-15,32.63,"XLE"
2020-09-16,33.94,"XLE"
2020-09-17,33.99,"XLE"
2020-09-18,33.61,"XLE"
2020-09-21,31.97,"XLE"
2020-09-22,31.64,"XLE"
2020-09-23,30.21,"XLE"
2020-09-24,30.2,"XLE"
2020-09-25,30.18,"XLE"
2020-09-28,30.89,"XLE"
2020-09-29,30.04,"XLE"
2020-09-30,29.95,"XLE"
2020-10-01,29.03,"XLE"
2020-10-02,29.31,"XLE"
2020-10-05,30.19,"XLE"
2020-10-06,29.74,"XLE"
2020-10-07,30.16,"XLE"
2020-10-08,31.29,"XLE"
2020-10-09,30.79,"XLE"
2020-10-12,30.87,"XLE"
2020-10-13,30.39,"XLE"
2020-10-14,30.52,"XLE"
2020-10-15,30.89,"XLE"
2020-10-16,30.19,"XLE"
2020-10-19,29.55,"XLE"
2020-10-20,29.9,"XLE"
2020-10-21,29.33,"XLE"
2020-10-22,30.54,"XLE"
2020-10-23,30.39,"XLE"
2020-10-26,29.3,"XLE"
2020-10-27,28.92,"XLE"
2020-10-28,27.71,"XLE"
2020-10-29,28.56,"XLE"
2020-10-30,28.72,"XLE"
2020-11-02,29.7,"XLE"
2020-11-03,29.53,"XLE"
2020-11-04,29.57,"XLE"
2020-11-05,29.57,"XLE"
2020-11-06,28.93,"XLE"
2020-11-09,33.06,"XLE"
2020-11-10,34.13,"XLE"
2020-11-11,33.78,"XLE"
2020-11-12,32.69,"XLE"
2020-11-13,33.88,"XLE"
2020-11-16,36.11,"XLE"
2020-11-17,36.48,"XLE"
2020-11-18,35.42,"XLE"
2020-11-19,36,"XLE"
2020-11-20,35.81,"XLE"
2020-11-23,38.34,"XLE"
2020-11-24,40.31,"XLE"
2020-11-25,39.37,"XLE"
2020-11-27,38.91,"XLE"
2020-11-30,36.76,"XLE"
2020-12-01,36.93,"XLE"
2020-12-02,38.13,"XLE"
2020-12-03,38.53,"XLE"
2020-12-04,40.63,"XLE"
2020-12-07,39.68,"XLE"
2020-12-08,40.27,"XLE"
2020-12-09,40.36,"XLE"
2020-12-10,41.6,"XLE"
2020-12-11,41.12,"XLE"
2020-12-14,39.68,"XLE"
2020-12-15,40.46,"XLE"
2020-12-16,40.26,"XLE"
2020-12-17,40.07,"XLE"
2020-12-18,39.4,"XLE"
2020-12-21,38.13,"XLE"
2020-12-22,37.49,"XLE"
2020-12-23,38.32,"XLE"
2020-12-24,38.12,"XLE"
2020-12-28,37.88,"XLE"
2020-12-29,37.63,"XLE"
2020-12-30,38.22,"XLE"
2020-12-31,37.9,"XLE"
2021-01-04,37.96,"XLE"
2021-01-05,39.66,"XLE"
2021-01-06,40.87,"XLE"
2021-01-07,41.47,"XLE"
2021-01-08,41.42,"XLE"
2021-01-11,42.07,"XLE"
2021-01-12,43.54,"XLE"
2021-01-13,43.2,"XLE"
2021-01-14,44.48,"XLE"
2021-01-15,42.75,"XLE"
2021-01-19,43.61,"XLE"
2021-01-20,43.77,"XLE"
2021-01-21,42.29,"XLE"
2021-01-22,42.07,"XLE"
2021-01-25,41.64,"XLE"
2021-01-26,40.75,"XLE"
2021-01-27,40.2,"XLE"
2021-01-28,40.67,"XLE"
2021-01-29,39.32,"XLE"
2021-02-01,39.6,"XLE"
2021-02-02,40.03,"XLE"
2021-02-03,41.74,"XLE"
2021-02-04,42.2,"XLE"
2021-02-05,42.56,"XLE"
2021-02-08,44.34,"XLE"
2021-02-09,43.87,"XLE"
2021-02-10,44.71,"XLE"
2021-02-11,44.02,"XLE"
2021-02-12,44.67,"XLE"
2021-02-16,45.79,"XLE"
2021-02-17,46.47,"XLE"
2021-02-18,45.42,"XLE"
2021-02-19,46.18,"XLE"
2021-02-22,47.78,"XLE"
2021-02-23,48.57,"XLE"
2021-02-24,50.29,"XLE"
2021-02-25,49.32,"XLE"
2021-02-26,48.15,"XLE"
2021-03-01,49.4,"XLE"
2021-03-02,49.13,"XLE"
2021-03-03,49.85,"XLE"
2021-03-04,51.04,"XLE"
2021-03-05,52.95,"XLE"
2021-03-08,53.05,"XLE"
2021-03-09,52.12,"XLE"
2021-03-10,53.44,"XLE"
2021-03-11,53.46,"XLE"
2021-03-12,53.57,"XLE"
2021-03-15,52.96,"XLE"
2021-03-16,51.45,"XLE"
2021-03-17,51.85,"XLE"
2021-03-18,49.52,"XLE"
2021-03-19,49.53,"XLE"
2021-03-22,48.54,"XLE"
2021-03-23,47.83,"XLE"
2021-03-24,49.03,"XLE"
2021-03-25,49.21,"XLE"
2021-03-26,50.43,"XLE"
2021-03-29,49.83,"XLE"
2021-03-30,49.4,"XLE"
2021-03-31,49.06,"XLE"
2021-04-01,50.31,"XLE"
2021-04-05,49.11,"XLE"
2021-04-06,48.98,"XLE"
2021-04-07,49.15,"XLE"
2021-04-08,48.51,"XLE"
2021-04-09,48.19,"XLE"
2021-04-12,47.81,"XLE"
2021-04-13,47.86,"XLE"
2021-04-14,49.19,"XLE"
2021-04-15,48.79,"XLE"
2021-04-16,48.4,"XLE"
2021-04-19,48.35,"XLE"
2021-04-20,47.07,"XLE"
2021-04-21,47.67,"XLE"
2021-04-22,47.11,"XLE"
2021-04-23,47.54,"XLE"
2021-04-26,47.86,"XLE"
2021-04-27,48.44,"XLE"
2021-04-28,50.11,"XLE"
2021-04-29,50.67,"XLE"
2021-04-30,49.39,"XLE"
2021-05-03,50.75,"XLE"
2021-05-04,50.78,"XLE"
2021-05-05,52.42,"XLE"
2021-05-06,52.69,"XLE"
2021-05-07,53.63,"XLE"
2021-05-10,53.65,"XLE"
2021-05-11,52.27,"XLE"
2021-05-12,52.52,"XLE"
2021-05-13,51.88,"XLE"
2021-05-14,53.49,"XLE"
2021-05-17,54.73,"XLE"
2021-05-18,53.46,"XLE"
2021-05-19,52.13,"XLE"
2021-05-20,52.05,"XLE"
2021-05-21,52.16,"XLE"
2021-05-24,52.68,"XLE"
2021-05-25,51.61,"XLE"
2021-05-26,52.07,"XLE"
2021-05-27,52.11,"XLE"
2021-05-28,52.21,"XLE"
2021-06-01,54.22,"XLE"
2021-06-02,55.23,"XLE"
2021-06-03,55.38,"XLE"
2021-06-04,55.75,"XLE"
2021-06-07,55.51,"XLE"
2021-06-08,55.99,"XLE"
2021-06-09,55.64,"XLE"
2021-06-10,55.57,"XLE"
2021-06-11,55.38,"XLE"
2021-06-14,55.14,"XLE"
2021-06-15,56.19,"XLE"
2021-06-16,55.89,"XLE"
2021-06-17,53.99,"XLE"
2021-06-18,52.39,"XLE"
2021-06-21,54.07,"XLE"
2021-06-22,54.43,"XLE"
2021-06-23,54.58,"XLE"
2021-06-24,55.05,"XLE"
2021-06-25,55.34,"XLE"
2021-06-28,53.47,"XLE"
2021-06-29,53.21,"XLE"
2021-06-30,53.87,"XLE"
2021-07-01,54.81,"XLE"
2021-07-02,54.69,"XLE"
2021-07-06,52.91,"XLE"
2021-07-07,52.05,"XLE"
2021-07-08,51.75,"XLE"
2021-07-09,52.85,"XLE"
2021-07-12,52.77,"XLE"
2021-07-13,52.37,"XLE"
2021-07-14,50.81,"XLE"
2021-07-15,50.1,"XLE"
2021-07-16,48.68,"XLE"
2021-07-19,46.96,"XLE"
2021-07-20,47.59,"XLE"
2021-07-21,49.25,"XLE"
2021-07-22,48.7,"XLE"
2021-07-23,48.52,"XLE"
2021-07-26,49.72,"XLE"
2021-07-27,49.26,"XLE"
2021-07-28,49.71,"XLE"
2021-07-29,50.19,"XLE"
2021-07-30,49.39,"XLE"
2021-08-02,49.02,"XLE"
2021-08-03,49.86,"XLE"
2021-08-04,48.51,"XLE"
2021-08-05,49.06,"XLE"
2021-08-06,49.51,"XLE"
2021-08-09,48.81,"XLE"
2021-08-10,49.67,"XLE"
2021-08-11,50.06,"XLE"
2021-08-12,50.01,"XLE"
2021-08-13,49.42,"XLE"
2021-08-16,48.51,"XLE"
2021-08-17,48.01,"XLE"
2021-08-18,47.01,"XLE"
2021-08-19,45.79,"XLE"
2021-08-20,45.89,"XLE"
2021-08-23,47.61,"XLE"
2021-08-24,48.4,"XLE"
2021-08-25,48.77,"XLE"
2021-08-26,48.03,"XLE"
2021-08-27,49.31,"XLE"
2021-08-30,48.73,"XLE"
2021-08-31,48.4,"XLE"
2021-09-01,47.69,"XLE"
2021-09-02,48.9,"XLE"
2021-09-03,48.62,"XLE"
2021-09-07,48.33,"XLE"
2021-09-08,47.71,"XLE"
2021-09-09,47.81,"XLE"
2021-09-10,47.79,"XLE"
2021-09-13,49.16,"XLE"
2021-09-14,48.45,"XLE"
2021-09-15,50.26,"XLE"
2021-09-16,49.69,"XLE"
2021-09-17,49.32,"XLE"
2021-09-20,47.24,"XLE"
2021-09-21,47.35,"XLE"
2021-09-22,48.81,"XLE"
2021-09-23,50.52,"XLE"
2021-09-24,50.9,"XLE"
2021-09-27,52.71,"XLE"
2021-09-28,52.89,"XLE"
2021-09-29,52.89,"XLE"
2021-09-30,52.09,"XLE"
2021-10-01,53.84,"XLE"
2021-10-04,54.72,"XLE"
2021-10-05,55.04,"XLE"
2021-10-06,54.46,"XLE"
2021-10-07,54.88,"XLE"
2021-10-08,56.57,"XLE"
2021-10-11,56.36,"XLE"
2021-10-12,56.41,"XLE"
2021-10-13,56.36,"XLE"
2021-10-14,57.05,"XLE"
2021-10-15,57.33,"XLE"
2021-10-18,57.37,"XLE"
2021-10-19,58.02,"XLE"
2021-10-20,58.49,"XLE"
2021-10-21,57.41,"XLE"
2021-10-22,57.95,"XLE"
2021-10-25,58.8,"XLE"
2021-10-26,59.14,"XLE"
2021-10-27,57.44,"XLE"
2021-10-28,57.85,"XLE"
2021-10-29,57.47,"XLE"
2021-11-01,58.46,"XLE"
2021-11-02,57.91,"XLE"
2021-11-03,57.43,"XLE"
2021-11-04,57.51,"XLE"
2021-11-05,58.26,"XLE"
2021-11-08,58.79,"XLE"
2021-11-09,59.03,"XLE"
2021-11-10,57.47,"XLE"
2021-11-11,57.69,"XLE"
2021-11-12,57.55,"XLE"
2021-11-15,58.03,"XLE"
2021-11-16,58.12,"XLE"
2021-11-17,57.23,"XLE"
2021-11-18,56.89,"XLE"
2021-11-19,54.67,"XLE"
2021-11-22,55.64,"XLE"
2021-11-23,57.35,"XLE"
2021-11-24,57.91,"XLE"
2021-11-26,55.58,"XLE"
2021-11-29,55.9,"XLE"
2021-11-30,54.59,"XLE"
2021-12-01,54.01,"XLE"
2021-12-02,55.58,"XLE"
2021-12-03,55.14,"XLE"
2021-12-06,55.96,"XLE"
2021-12-07,57.27,"XLE"
2021-12-08,57.26,"XLE"
2021-12-09,56.82,"XLE"
2021-12-10,57.24,"XLE"
2021-12-13,55.65,"XLE"
2021-12-14,55.42,"XLE"
2021-12-15,55.15,"XLE"
2021-12-16,55.5,"XLE"
2021-12-17,54.37,"XLE"
2021-12-20,53.01,"XLE"
2021-12-21,54.52,"XLE"
2021-12-22,54.87,"XLE"
2021-12-23,54.9,"XLE"
2021-12-27,56.1,"XLE"
2021-12-28,56.06,"XLE"
2021-12-29,55.7,"XLE"
2021-12-30,55.36,"XLE"
2021-12-31,55.5,"XLE"
2022-01-03,57.22,"XLE"
2022-01-04,59.2,"XLE"
2022-01-05,59.19,"XLE"
2022-01-06,60.51,"XLE"
2022-01-07,61.34,"XLE"
2022-01-10,61.15,"XLE"
2022-01-11,63.23,"XLE"
2022-01-12,63.35,"XLE"
2022-01-13,63.03,"XLE"
2022-01-14,64.51,"XLE"
2022-01-18,64.77,"XLE"
2022-01-19,64.3,"XLE"
2022-01-20,63.71,"XLE"
2022-01-21,62.45,"XLE"
2022-01-24,62.87,"XLE"
2022-01-25,65.31,"XLE"
2022-01-26,65.2,"XLE"
2022-01-27,65.91,"XLE"
2022-01-28,65.63,"XLE"
2022-01-31,65.92,"XLE"
2022-02-01,68.27,"XLE"
2022-02-02,68.49,"XLE"
2022-02-03,67.84,"XLE"
2022-02-04,68.9,"XLE"
2022-02-07,69.78,"XLE"
2022-02-08,68.28,"XLE"
2022-02-09,68.85,"XLE"
2022-02-10,68.42,"XLE"
2022-02-11,70.41,"XLE"
2022-02-14,68.75,"XLE"
2022-02-15,68.03,"XLE"
2022-02-16,68.58,"XLE"
2022-02-17,68.47,"XLE"
2022-02-18,68.05,"XLE"
2022-02-22,66.95,"XLE"
2022-02-23,67.64,"XLE"
2022-02-24,67.11,"XLE"
2022-02-25,68.88,"XLE"
2022-02-28,70.58,"XLE"
2022-03-01,71.29,"XLE"
2022-03-02,72.92,"XLE"
2022-03-03,73.12,"XLE"
2022-03-04,75.23,"XLE"
2022-03-07,76.34,"XLE"
2022-03-08,77.54,"XLE"
2022-03-09,75.17,"XLE"
2022-03-10,77.47,"XLE"
2022-03-11,76.85,"XLE"
2022-03-14,74.55,"XLE"
2022-03-15,71.82,"XLE"
2022-03-16,71.49,"XLE"
2022-03-17,73.95,"XLE"
2022-03-18,73.88,"XLE"
2022-03-21,76.13,"XLE"
2022-03-22,75.57,"XLE"
2022-03-23,76.87,"XLE"
2022-03-24,77.06,"XLE"
2022-03-25,78.75,"XLE"
2022-03-28,76.8,"XLE"
2022-03-29,76.6,"XLE"
2022-03-30,77.49,"XLE"
2022-03-31,76.44,"XLE"
2022-04-01,77.06,"XLE"
2022-04-04,77.16,"XLE"
2022-04-05,75.95,"XLE"
2022-04-06,76.4,"XLE"
2022-04-07,77.4,"XLE"
2022-04-08,79.53,"XLE"
2022-04-11,77.14,"XLE"
2022-04-12,78.42,"XLE"
2022-04-13,79.59,"XLE"
2022-04-14,79.85,"XLE"
2022-04-18,81.02,"XLE"
2022-04-19,80.36,"XLE"
2022-04-20,80.67,"XLE"
2022-04-21,78.11,"XLE"
2022-04-22,76.2,"XLE"
2022-04-25,73.68,"XLE"
2022-04-26,73.78,"XLE"
2022-04-27,74.86,"XLE"
2022-04-28,77.13,"XLE"
2022-04-29,75.15,"XLE"
2022-05-02,76.35,"XLE"
2022-05-03,78.49,"XLE"
2022-05-04,81.75,"XLE"
2022-05-05,80.52,"XLE"
2022-05-06,82.92,"XLE"
2022-05-09,76.06,"XLE"
2022-05-10,76.75,"XLE"
2022-05-11,77.78,"XLE"
2022-05-12,78.11,"XLE"
2022-05-13,80.78,"XLE"
2022-05-16,82.91,"XLE"
2022-05-17,83.87,"XLE"
2022-05-18,81.72,"XLE"
2022-05-19,81.42,"XLE"
2022-05-20,81.77,"XLE"
2022-05-23,83.93,"XLE"
2022-05-24,84.25,"XLE"
2022-05-25,85.99,"XLE"
2022-05-26,86.94,"XLE"
2022-05-27,88.53,"XLE"
2022-05-31,87.2,"XLE"
2022-06-01,88.62,"XLE"
2022-06-02,88.34,"XLE"
2022-06-03,89.51,"XLE"
2022-06-06,89.41,"XLE"
2022-06-07,92.08,"XLE"
2022-06-08,92.28,"XLE"
2022-06-09,90.24,"XLE"
2022-06-10,88.71,"XLE"
2022-06-13,84.08,"XLE"
2022-06-14,84.24,"XLE"
2022-06-15,82.38,"XLE"
2022-06-16,77.74,"XLE"
2022-06-17,73.49,"XLE"
2022-06-21,76.44,"XLE"
2022-06-22,73.38,"XLE"
2022-06-23,70.66,"XLE"
2022-06-24,71.59,"XLE"
2022-06-27,73.69,"XLE"
2022-06-28,75.68,"XLE"
2022-06-29,73.05,"XLE"
2022-06-30,71.51,"XLE"
2022-07-01,72.58,"XLE"
2022-07-05,69.7,"XLE"
2022-07-06,68.51,"XLE"
2022-07-07,70.98,"XLE"
2022-07-08,70.95,"XLE"
2022-07-11,70.27,"XLE"
2022-07-12,68.9,"XLE"
2022-07-13,68.79,"XLE"
2022-07-14,67.49,"XLE"
2022-07-15,68.59,"XLE"
2022-07-18,70.16,"XLE"
2022-07-19,72.32,"XLE"
2022-07-20,73.02,"XLE"
2022-07-21,71.74,"XLE"
2022-07-22,71.15,"XLE"
2022-07-25,73.76,"XLE"
2022-07-26,73.09,"XLE"
2022-07-27,74.74,"XLE"
2022-07-28,75.16,"XLE"
2022-07-29,78.42,"XLE"
2022-08-01,76.8,"XLE"
2022-08-02,76.62,"XLE"
2022-08-03,74.42,"XLE"
2022-08-04,71.66,"XLE"
2022-08-05,73.08,"XLE"
2022-08-08,73.46,"XLE"
2022-08-09,74.75,"XLE"
2022-08-10,75.29,"XLE"
2022-08-11,77.88,"XLE"
2022-08-12,78.47,"XLE"
2022-08-15,76.94,"XLE"
2022-08-16,76.76,"XLE"
2022-08-17,77.4,"XLE"
2022-08-18,79.48,"XLE"
2022-08-19,79.46,"XLE"
2022-08-22,79.31,"XLE"
2022-08-23,82.17,"XLE"
2022-08-24,83.18,"XLE"
2022-08-25,83.82,"XLE"
2022-08-26,82.84,"XLE"
2022-08-29,84.09,"XLE"
2022-08-30,81.24,"XLE"
2022-08-31,80.5,"XLE"
2022-09-01,78.52,"XLE"
2022-09-02,79.96,"XLE"
2022-09-06,79.22,"XLE"
2022-09-07,78.3,"XLE"
2022-09-08,78.64,"XLE"
2022-09-09,80.6,"XLE"
2022-09-12,82.08,"XLE"
2022-09-13,80.01,"XLE"
2022-09-14,82.27,"XLE"
2022-09-15,80.15,"XLE"
2022-09-16,78.44,"XLE"
2022-09-19,77.64,"XLE"
2022-09-20,77.1,"XLE"
2022-09-21,75.97,"XLE"
2022-09-22,75.7,"XLE"
2022-09-23,70.48,"XLE"
2022-09-26,68.75,"XLE"
2022-09-27,69.52,"XLE"
2022-09-28,72.6,"XLE"
2022-09-29,72.6,"XLE"
2022-09-30,72.02,"XLE"
2022-10-03,76.09,"XLE"
2022-10-04,79.36,"XLE"
2022-10-05,81,"XLE"
2022-10-06,82.44,"XLE"
2022-10-07,81.8,"XLE"
2022-10-10,80.12,"XLE"
2022-10-11,79.48,"XLE"
2022-10-12,80.12,"XLE"
2022-10-13,83.39,"XLE"
2022-10-14,80.28,"XLE"
2022-10-17,81.28,"XLE"
2022-10-18,81.99,"XLE"
2022-10-19,84.41,"XLE"
2022-10-20,84.49,"XLE"
2022-10-21,86.93,"XLE"
2022-10-24,87.34,"XLE"
2022-10-25,87.43,"XLE"
2022-10-26,88.62,"XLE"
2022-10-27,88.94,"XLE"
2022-10-28,89.25,"XLE"
2022-10-31,90,"XLE"
2022-11-01,90.87,"XLE"
2022-11-02,88.68,"XLE"
2022-11-03,90.32,"XLE"
2022-11-04,91.42,"XLE"
2022-11-07,92.99,"XLE"
2022-11-08,93.08,"XLE"
2022-11-09,88.53,"XLE"
2022-11-10,90.5,"XLE"
2022-11-11,93.13,"XLE"
2022-11-14,93.1,"XLE"
2022-11-15,94.08,"XLE"
2022-11-16,92.16,"XLE"
2022-11-17,92.36,"XLE"
2022-11-18,91.63,"XLE"
2022-11-21,90.39,"XLE"
2022-11-22,93.22,"XLE"
2022-11-23,92.21,"XLE"
2022-11-25,91.87,"XLE"
2022-11-28,89.35,"XLE"
2022-11-29,90.7,"XLE"
2022-11-30,91.15,"XLE"
2022-12-01,90.85,"XLE"
2022-12-02,90.31,"XLE"
2022-12-05,87.63,"XLE"
2022-12-06,85.32,"XLE"
2022-12-07,85.12,"XLE"
2022-12-08,84.74,"XLE"
2022-12-09,82.68,"XLE"
2022-12-12,84.85,"XLE"
2022-12-13,86.46,"XLE"
2022-12-14,85.93,"XLE"
2022-12-15,85.41,"XLE"
2022-12-16,84.36,"XLE"
2022-12-19,83.49,"XLE"
2022-12-20,84.75,"XLE"
2022-12-21,86.36,"XLE"
2022-12-22,84.37,"XLE"
2022-12-23,87.06,"XLE"
2022-12-27,87.99,"XLE"
2022-12-28,86.02,"XLE"
2022-12-29,86.92,"XLE"
2022-12-30,87.47,"XLE"
2023-01-03,84.4,"XLE"
2023-01-04,84.39,"XLE"
2023-01-05,85.93,"XLE"
2023-01-06,87.56,"XLE"
2023-01-09,87.25,"XLE"
2023-01-10,87.87,"XLE"
2023-01-11,88.14,"XLE"
2023-01-12,89.82,"XLE"
2023-01-13,89.95,"XLE"
2023-01-17,90.14,"XLE"
2023-01-18,88.49,"XLE"
2023-01-19,89.59,"XLE"
2023-01-20,90.48,"XLE"
2023-01-23,90.6,"XLE"
2023-01-24,90.25,"XLE"
2023-01-25,90.26,"XLE"
2023-01-26,93.11,"XLE"
2023-01-27,91.23,"XLE"
2023-01-30,89.14,"XLE"
2023-01-31,89.93,"XLE"
2023-02-01,88.16,"XLE"
2023-02-02,86.15,"XLE"
2023-02-03,85.96,"XLE"
2023-02-06,85.57,"XLE"
2023-02-07,88.35,"XLE"
2023-02-08,87.56,"XLE"
2023-02-09,86.81,"XLE"
2023-02-10,90.21,"XLE"
2023-02-13,89.98,"XLE"
2023-02-14,90.01,"XLE"
2023-02-15,88.48,"XLE"
2023-02-16,87.61,"XLE"
2023-02-17,84.49,"XLE"
2023-02-21,84.07,"XLE"
2023-02-22,83.51,"XLE"
2023-02-23,84.77,"XLE"
